date,generation_biomass,generation_fossil_hard_coal,generation_fossil_oil,generation_nuclear,generation_other_renewable,generation_solar,generation_waste,price_actual
2017-03-09 16:00:00+01:00,381,1452,262,6850,90,3879,342,54.92
2017-03-09 17:00:00+01:00,386,1358,260,6848,86,3446,334,55.27
2017-03-09 18:00:00+01:00,389,1482,261,6846,82,2803,324,58.31
2017-03-09 19:00:00+01:00,386,1677,262,6847,82,1837,334,64.24
2017-03-09 20:00:00+01:00,388,1901,262,6841,86,893,336,63.76
2017-03-09 21:00:00+01:00,386,2209,263,6837,88,553,343,61.06
2017-03-09 22:00:00+01:00,387,2201,261,6842,87,416,348,58.8
2017-03-09 23:00:00+01:00,389,2089,265,6844,82,349,349,58.18
2017-03-10 00:00:00+01:00,301,4302,321,5958,101,286,299,55.82
2017-03-10 01:00:00+01:00,304,4417,312,5960,104,253,318,53.59
2017-03-10 02:00:00+01:00,298,4547,310,5961,104,153,315,51.83
2017-03-10 03:00:00+01:00,297,4531,307,5960,105,94,314,49.51
2017-03-10 04:00:00+01:00,301,4571,301,5961,104,95,315,47.67
2017-03-10 05:00:00+01:00,306,4586,317,5963,103,94,316,50.69
2017-03-10 06:00:00+01:00,299,4551,326,5967,106,93,304,54.96
2017-03-10 07:00:00+01:00,291,4556,332,5968,103,103,297,55.58
2017-03-10 08:00:00+01:00,299,4596,336,5973,103,194,301,57.45
2017-03-10 09:00:00+01:00,324,4658,337,5973,99,1151,299,57.32
2017-03-10 10:00:00+01:00,322,4708,336,5972,101,2874,297,56.37
2017-03-10 11:00:00+01:00,314,4530,337,5971,99,4280,296,55.76
2017-03-10 12:00:00+01:00,312,4493,335,5968,100,4673,295,55.23
2017-03-10 13:00:00+01:00,310,4548,332,5962,101,4834,297,55.24
2017-03-10 14:00:00+01:00,308,4843,334,5958,101,4819,293,55.61
2017-03-10 15:00:00+01:00,305,4949,338,5952,101,4731,289,54.74
2017-03-10 16:00:00+01:00,292,5052,338,5947,100,4465,291,55.08
2017-03-10 17:00:00+01:00,289,5152,338,5947,101,3957,289,55.91
2017-03-10 18:00:00+01:00,295,5233,338,5946,101,2994,289,58.66
2017-03-10 19:00:00+01:00,297,5248,340,5948,101,1352,282,64.64
2017-03-10 20:00:00+01:00,298,5356,342,5951,102,652,285,65.03
2017-03-10 21:00:00+01:00,304,5393,344,5953,101,521,281,63.25
2017-03-10 22:00:00+01:00,303,5362,341,5952,98,441,287,59.46
2017-03-10 23:00:00+01:00,305,5348,339,5953,99,358,292,58.33
2017-03-11 00:00:00+01:00,384,5682,337,5020,89,31,286,58.21
2017-03-11 01:00:00+01:00,384,5416,327,5021,81,30,287,57.17
2017-03-11 02:00:00+01:00,381,4884,326,5020,81,30,289,57.31
2017-03-11 03:00:00+01:00,379,4569,327,5020,87,30,284,56.97
2017-03-11 04:00:00+01:00,374,4372,321,5021,88,30,286,55.49
2017-03-11 05:00:00+01:00,374,4673,314,5021,86,31,287,55
2017-03-11 06:00:00+01:00,381,5468,325,5020,85,30,289,54.8
2017-03-11 07:00:00+01:00,376,5613,334,5017,84,32,284,56.06
2017-03-11 08:00:00+01:00,378,5620,328,5014,92,212,276,55.7
2017-03-11 09:00:00+01:00,375,5702,337,5015,90,746,279,54.81
2017-03-11 10:00:00+01:00,384,5724,330,5016,88,1329,278,54.91
2017-03-11 11:00:00+01:00,388,5767,327,5016,80,1844,273,54.5
2017-03-11 12:00:00+01:00,372,5805,335,5017,84,2079,276,52.21
2017-03-11 13:00:00+01:00,383,5846,344,5018,86,2056,276,51.88
2017-03-11 14:00:00+01:00,387,5761,351,5017,87,1892,277,51.9
2017-03-11 15:00:00+01:00,386,5848,360,5016,87,1561,279,47.78
2017-03-11 16:00:00+01:00,389,5878,357,5015,89,950,281,47.07
2017-03-11 17:00:00+01:00,388,5858,354,5012,90,289,283,47.05
2017-03-11 18:00:00+01:00,380,5869,363,5012,92,64,282,53.06
2017-03-11 19:00:00+01:00,391,5738,362,5014,91,37,290,55.64
2017-03-11 20:00:00+01:00,386,5697,363,5017,92,37,286,56.49
2017-03-11 21:00:00+01:00,371,5700,363,5018,95,36,281,55.81
2017-03-11 22:00:00+01:00,384,5555,364,5018,94,36,287,54.77
2017-03-11 23:00:00+01:00,386,5230,362,5018,91,36,291,53.18
2017-03-12 00:00:00+01:00,351,6565,276,5215,93,23,323,41.75
2017-03-12 01:00:00+01:00,356,6542,273,5227,93,24,321,36.93
2017-03-12 02:00:00+01:00,356,6483,266,5254,92,23,320,36.11
2017-03-12 03:00:00+01:00,352,6209,265,5288,93,22,320,31.61
2017-03-12 04:00:00+01:00,354,6022,246,5312,91,24,319,27.91
2017-03-12 05:00:00+01:00,352,5937,264,5308,91,24,315,29.56
2017-03-12 06:00:00+01:00,355,5791,264,5313,88,24,321,30.41
2017-03-12 07:00:00+01:00,360,5990,252,5318,90,24,322,28.34
2017-03-12 08:00:00+01:00,361,5946,263,5341,89,146,322,30.83
2017-03-12 09:00:00+01:00,359,6027,265,5365,87,1236,321,32.15
2017-03-12 10:00:00+01:00,356,6124,258,5395,87,2649,319,28.89
2017-03-12 11:00:00+01:00,356,6105,258,5420,87,3811,307,28.69
2017-03-12 12:00:00+01:00,358,6211,258,5438,92,4048,304,28.25
2017-03-12 13:00:00+01:00,357,6141,256,5471,92,3918,306,25.38
2017-03-12 14:00:00+01:00,357,6142,249,5502,89,3694,298,25.37
2017-03-12 15:00:00+01:00,360,6001,246,5521,91,3479,302,23.75
2017-03-12 16:00:00+01:00,350,6136,256,5539,92,2629,306,23.25
2017-03-12 17:00:00+01:00,341,6199,270,5548,100,1097,303,25.2
2017-03-12 18:00:00+01:00,338,6235,269,5577,99,258,295,34.65
2017-03-12 19:00:00+01:00,337,6247,269,5608,99,143,301,46.34
2017-03-12 20:00:00+01:00,334,6319,270,5640,99,95,310,46.9
2017-03-12 21:00:00+01:00,339,6490,277,5670,99,49,310,42.36
2017-03-12 22:00:00+01:00,339,6572,281,5693,99,35,309,42.62
2017-03-12 23:00:00+01:00,339,6464,271,5695,99,34,305,40.59
2017-03-13 00:00:00+01:00,265,1435,256,7093,84,310,231,36.35
2017-03-13 01:00:00+01:00,251,1517,256,7090,85,165,219,25.42
2017-03-13 02:00:00+01:00,247,1460,256,7090,84,89,212,23.14
2017-03-13 03:00:00+01:00,247,1437,256,7092,85,89,213,22.67
2017-03-13 04:00:00+01:00,245,1465,253,7090,83,89,212,23.43
2017-03-13 05:00:00+01:00,245,1474,256,7089,85,89,216,26.76
2017-03-13 06:00:00+01:00,264,1540,251,7091,85,89,230,42.71
2017-03-13 07:00:00+01:00,275,1641,259,7091,86,100,243,48.4
2017-03-13 08:00:00+01:00,273,1874,306,7092,85,243,273,51.01
2017-03-13 09:00:00+01:00,284,2131,304,7093,75,629,286,47.53
2017-03-13 10:00:00+01:00,278,2014,311,7094,76,1140,288,42.49
2017-03-13 11:00:00+01:00,274,2002,311,7091,79,1345,281,40.91
2017-03-13 12:00:00+01:00,275,1957,313,7089,82,1461,261,40.49
2017-03-13 13:00:00+01:00,265,1958,323,7089,83,1498,258,40.75
2017-03-13 14:00:00+01:00,265,1828,325,7088,86,1402,255,40.63
2017-03-13 15:00:00+01:00,270,1697,323,7082,86,1154,260,41.18
2017-03-13 16:00:00+01:00,268,1578,320,7076,89,924,264,44.93
2017-03-13 17:00:00+01:00,265,1816,326,7083,96,770,248,49.92
2017-03-13 18:00:00+01:00,273,2162,324,7086,97,448,258,52.5
2017-03-13 19:00:00+01:00,272,2221,327,7088,93,134,272,55.87
2017-03-13 20:00:00+01:00,277,2236,325,7092,96,98,271,57.58
2017-03-13 21:00:00+01:00,282,2020,330,7098,99,78,261,53.53
2017-03-13 22:00:00+01:00,278,1604,337,7098,88,80,249,48.78
2017-03-13 23:00:00+01:00,278,1531,336,7097,89,76,252,42.78
2017-03-14 00:00:00+01:00,273,1521,285,7100,88,74,255,37.89
2017-03-14 01:00:00+01:00,257,1582,264,7099,85,74,251,37.87
2017-03-14 02:00:00+01:00,255,1475,267,7100,81,72,254,35.85
2017-03-14 03:00:00+01:00,254,1519,274,7100,81,73,255,35.91
2017-03-14 04:00:00+01:00,254,1544,262,7101,84,73,257,36.46
2017-03-14 05:00:00+01:00,266,1570,272,7101,84,73,256,37.34
2017-03-14 06:00:00+01:00,282,1736,282,7098,90,73,259,44.81
2017-03-14 07:00:00+01:00,284,2011,320,7098,97,96,272,50.44
2017-03-14 08:00:00+01:00,293,2086,329,7099,90,355,277,53.97
2017-03-14 09:00:00+01:00,300,2064,324,7100,86,849,281,52.79
2017-03-14 10:00:00+01:00,302,1817,323,7100,86,1286,279,49.99
2017-03-14 11:00:00+01:00,295,1645,325,7102,80,1721,275,46.94
2017-03-14 12:00:00+01:00,297,1646,323,7101,82,1980,270,46.64
2017-03-14 13:00:00+01:00,296,1617,322,7099,82,2077,266,46.41
2017-03-14 14:00:00+01:00,298,1675,328,7096,84,2092,262,47.52
2017-03-14 15:00:00+01:00,298,1648,329,7096,85,1955,269,46.06
2017-03-14 16:00:00+01:00,287,1655,324,7096,85,1658,270,43.86
2017-03-14 17:00:00+01:00,284,1834,332,7096,89,1076,272,49.59
2017-03-14 18:00:00+01:00,294,1932,322,7094,97,347,275,53.38
2017-03-14 19:00:00+01:00,296,1922,326,7094,99,88,276,58.51
2017-03-14 20:00:00+01:00,297,1977,339,7098,97,85,281,59.72
2017-03-14 21:00:00+01:00,300,1954,340,7099,97,68,275,52.62
2017-03-14 22:00:00+01:00,293,1789,336,7100,91,69,279,48.99
2017-03-14 23:00:00+01:00,292,1638,337,7104,90,65,273,48.02
2017-03-15 00:00:00+01:00,292,1580,327,7106,87,61,282,45.64
2017-03-15 01:00:00+01:00,292,1505,324,7106,85,61,285,41.22
2017-03-15 02:00:00+01:00,290,1512,325,7108,87,60,276,41.84
2017-03-15 03:00:00+01:00,291,1487,316,7108,86,61,279,38.27
2017-03-15 04:00:00+01:00,291,1529,305,7109,87,61,276,37.72
2017-03-15 05:00:00+01:00,289,1503,314,7109,86,61,275,42
2017-03-15 06:00:00+01:00,290,1633,317,7108,86,61,266,48.05
2017-03-15 07:00:00+01:00,289,1762,317,7105,97,113,280,55.52
2017-03-15 08:00:00+01:00,298,1691,321,7105,97,821,284,57.47
2017-03-15 09:00:00+01:00,297,1763,325,7106,95,1924,283,56.16
2017-03-15 10:00:00+01:00,289,1750,324,7104,96,2983,283,55.56
2017-03-15 11:00:00+01:00,280,1627,327,7103,98,3752,287,54.56
2017-03-15 12:00:00+01:00,274,1565,324,7103,98,4111,288,54
2017-03-15 13:00:00+01:00,274,1720,327,7103,98,4255,289,54.08
2017-03-15 14:00:00+01:00,269,1747,333,7102,98,4296,288,54.89
2017-03-15 15:00:00+01:00,294,1596,339,7101,99,4087,264,54.15
2017-03-15 16:00:00+01:00,312,1569,338,7100,99,3617,263,54.54
2017-03-15 17:00:00+01:00,315,1666,343,7093,102,2733,265,55.08
2017-03-15 18:00:00+01:00,320,1683,342,6951,104,1410,278,57.18
2017-03-15 19:00:00+01:00,321,1797,342,6776,106,576,277,60.71
2017-03-15 20:00:00+01:00,324,1794,339,6777,106,555,291,60.91
2017-03-15 21:00:00+01:00,326,1585,349,6784,104,494,289,59.01
2017-03-15 22:00:00+01:00,318,1378,349,6788,103,438,286,55.99
2017-03-15 23:00:00+01:00,320,1387,349,6788,105,295,289,54.76
2017-03-16 00:00:00+01:00,319,1459,334,6792,104,221,286,53.38
2017-03-16 01:00:00+01:00,319,1466,325,6794,102,211,276,45.62
2017-03-16 02:00:00+01:00,321,1403,323,6797,100,115,275,43.85
2017-03-16 03:00:00+01:00,319,1235,323,6795,101,99,264,43.25
2017-03-16 04:00:00+01:00,319,1293,317,6797,102,69,262,43.25
2017-03-16 05:00:00+01:00,322,1306,323,6795,103,63,263,44.06
2017-03-16 06:00:00+01:00,323,1439,323,6791,104,59,244,52.52
2017-03-16 07:00:00+01:00,323,1533,331,6791,104,120,236,53.37
2017-03-16 08:00:00+01:00,327,1478,313,6776,102,840,225,54.33
2017-03-16 09:00:00+01:00,333,1581,327,6760,102,2116,227,54.92
2017-03-16 10:00:00+01:00,331,1595,335,6762,100,3391,240,54.51
2017-03-16 11:00:00+01:00,321,1632,335,6759,98,4118,233,53.69
2017-03-16 12:00:00+01:00,327,1657,328,6779,98,4471,226,53.24
2017-03-16 13:00:00+01:00,325,1571,320,6788,100,4612,249,53.33
2017-03-16 14:00:00+01:00,326,1631,330,6788,102,4388,256,53.5
2017-03-16 15:00:00+01:00,327,1659,335,6789,98,3876,261,53.35
2017-03-16 16:00:00+01:00,329,1838,335,6787,100,3378,274,53.22
2017-03-16 17:00:00+01:00,329,1947,338,6788,98,2607,281,53.6
2017-03-16 18:00:00+01:00,334,1953,343,6790,100,1291,293,55.89
2017-03-16 19:00:00+01:00,328,2106,342,6789,104,512,289,58.32
2017-03-16 20:00:00+01:00,325,2297,342,6788,104,425,288,59.13
2017-03-16 21:00:00+01:00,329,2210,342,6790,105,381,281,59.3
2017-03-16 22:00:00+01:00,321,2059,339,6790,104,381,275,56.24
2017-03-16 23:00:00+01:00,322,1870,341,6792,104,334,281,55.3
2017-03-17 00:00:00+01:00,311,1774,329,6794,103,165,290,53.76
2017-03-17 01:00:00+01:00,315,1741,318,6797,100,148,270,51.43
2017-03-17 02:00:00+01:00,319,1626,316,6797,102,109,261,47.87
2017-03-17 03:00:00+01:00,317,1675,313,6795,103,97,272,46.6
2017-03-17 04:00:00+01:00,318,1747,317,6792,105,98,279,46.59
2017-03-17 05:00:00+01:00,313,1868,314,6793,106,98,276,47.37
2017-03-17 06:00:00+01:00,309,1878,318,6791,101,98,270,52.49
2017-03-17 07:00:00+01:00,308,2156,328,6790,101,171,262,52.81
2017-03-17 08:00:00+01:00,316,2272,323,6790,101,849,262,55.52
2017-03-17 09:00:00+01:00,315,2336,335,6790,100,1769,264,56.89
2017-03-17 10:00:00+01:00,314,2384,338,6790,101,2713,262,56.05
2017-03-17 11:00:00+01:00,309,2412,336,6791,100,3414,259,55.51
2017-03-17 12:00:00+01:00,311,2300,338,6790,101,3917,264,53.74
2017-03-17 13:00:00+01:00,309,2156,339,6791,100,4212,263,54.29
2017-03-17 14:00:00+01:00,313,2001,338,6791,99,4295,269,54.62
2017-03-17 15:00:00+01:00,315,1897,338,6790,101,4132,276,53.94
2017-03-17 16:00:00+01:00,316,1846,335,6789,101,3715,286,53.74
2017-03-17 17:00:00+01:00,317,1902,338,6789,102,2919,267,54.41
2017-03-17 18:00:00+01:00,318,1937,338,6789,102,1444,266,55.06
2017-03-17 19:00:00+01:00,314,2082,340,6791,101,373,272,57.16
2017-03-17 20:00:00+01:00,318,2317,338,6791,106,179,286,59.12
2017-03-17 21:00:00+01:00,314,2374,339,6792,108,134,285,58.47
2017-03-17 22:00:00+01:00,302,2260,339,6794,105,85,279,55.11
2017-03-17 23:00:00+01:00,300,2204,336,6795,105,59,278,52.91
2017-03-18 00:00:00+01:00,301,2294,305,6795,103,58,282,53.51
2017-03-18 01:00:00+01:00,301,2337,297,6793,99,57,281,51.94
2017-03-18 02:00:00+01:00,302,2246,298,6795,104,56,282,47.82
2017-03-18 03:00:00+01:00,291,2278,299,6794,104,54,281,49.01
2017-03-18 04:00:00+01:00,288,2246,301,6775,105,55,281,47.37
2017-03-18 05:00:00+01:00,287,2253,293,6781,104,55,278,47.3
2017-03-18 06:00:00+01:00,298,2166,280,6786,104,55,279,49.66
2017-03-18 07:00:00+01:00,301,2170,283,6777,103,136,281,51.11
2017-03-18 08:00:00+01:00,300,1976,283,6806,101,1014,273,51.77
2017-03-18 09:00:00+01:00,294,1969,276,6834,101,2409,278,51.74
2017-03-18 10:00:00+01:00,291,1893,277,6862,101,4049,274,49.99
2017-03-18 11:00:00+01:00,290,1916,272,6891,103,4827,280,50.65
2017-03-18 12:00:00+01:00,293,1956,269,6920,102,5103,277,47.85
2017-03-18 13:00:00+01:00,286,1987,266,6948,104,5161,267,48.82
2017-03-18 14:00:00+01:00,281,1843,267,6977,102,5068,264,48.89
2017-03-18 15:00:00+01:00,268,1805,268,7005,101,4828,263,47.21
2017-03-18 16:00:00+01:00,253,1755,273,7034,102,4342,263,46.88
2017-03-18 17:00:00+01:00,252,1756,280,7063,101,3504,260,47.91
2017-03-18 18:00:00+01:00,253,1914,282,7085,101,1985,260,51.99
2017-03-18 19:00:00+01:00,253,2081,285,7087,102,797,279,55.21
2017-03-18 20:00:00+01:00,253,2335,286,7086,101,593,285,56.8
2017-03-18 21:00:00+01:00,255,2323,283,7088,102,494,280,55.7
2017-03-18 22:00:00+01:00,254,2373,262,7089,98,448,280,53.75
2017-03-18 23:00:00+01:00,254,2318,263,7089,99,352,277,53.94
2017-03-19 00:00:00+01:00,255,2081,261,7090,99,257,271,56.68
2017-03-19 01:00:00+01:00,261,2013,260,7092,100,190,275,55.37
2017-03-19 02:00:00+01:00,262,1980,261,7090,100,120,282,53.51
2017-03-19 03:00:00+01:00,261,1983,260,7091,100,87,285,51.14
2017-03-19 04:00:00+01:00,260,1928,257,7091,98,87,282,54
2017-03-19 05:00:00+01:00,269,1738,260,7093,98,87,281,55.1
2017-03-19 06:00:00+01:00,280,1762,259,7096,100,87,281,55.59
2017-03-19 07:00:00+01:00,278,1620,262,7093,101,187,283,55.09
2017-03-19 08:00:00+01:00,277,1577,260,7090,101,1144,279,55.26
2017-03-19 09:00:00+01:00,284,1573,260,7089,101,2672,274,54.56
2017-03-19 10:00:00+01:00,285,1493,260,7088,101,4372,281,52.7
2017-03-19 11:00:00+01:00,286,1731,255,7086,102,4898,281,51.72
2017-03-19 12:00:00+01:00,282,1780,258,7086,102,5073,281,53.01
2017-03-19 13:00:00+01:00,284,1745,254,7086,99,4965,279,53.4
2017-03-19 14:00:00+01:00,284,1720,258,7084,99,4769,274,51.06
2017-03-19 15:00:00+01:00,282,1693,264,7079,99,4674,280,47.03
2017-03-19 16:00:00+01:00,281,1612,244,7078,100,4356,281,46.66
2017-03-19 17:00:00+01:00,283,1520,254,7077,99,3592,280,46.44
2017-03-19 18:00:00+01:00,285,1581,260,7076,99,2053,276,47.83
2017-03-19 19:00:00+01:00,282,1689,262,7079,99,818,279,55.11
2017-03-19 20:00:00+01:00,277,1800,263,7080,99,611,280,57.25
2017-03-19 21:00:00+01:00,283,1759,264,7080,100,472,271,57.71
2017-03-19 22:00:00+01:00,281,1759,265,7084,98,373,277,55.59
2017-03-19 23:00:00+01:00,282,1573,265,7089,97,364,280,54.53
2017-03-20 00:00:00+01:00,282,1744,261,7102,98,360,275,56.98
2017-03-20 01:00:00+01:00,281,1661,259,7102,98,299,274,55.55
2017-03-20 02:00:00+01:00,279,1601,261,7103,98,259,268,52.5
2017-03-20 03:00:00+01:00,281,1668,262,7104,98,263,273,54.03
2017-03-20 04:00:00+01:00,279,1697,262,7103,98,216,283,54.56
2017-03-20 05:00:00+01:00,279,1634,261,7104,96,160,283,56.35
2017-03-20 06:00:00+01:00,281,1876,259,7103,97,120,281,56.6
2017-03-20 07:00:00+01:00,276,2185,276,7104,96,159,287,57.48
2017-03-20 08:00:00+01:00,276,2268,317,7105,94,871,281,57.68
2017-03-20 09:00:00+01:00,272,2292,323,7104,95,2077,288,58.15
2017-03-20 10:00:00+01:00,272,2334,335,7103,96,3459,287,56.4
2017-03-20 11:00:00+01:00,260,2333,330,7102,100,4011,287,55.19
2017-03-20 12:00:00+01:00,259,2324,329,7101,98,4390,288,55.48
2017-03-20 13:00:00+01:00,261,2363,335,7097,96,4654,289,54.72
2017-03-20 14:00:00+01:00,260,2206,337,7096,96,4665,287,52.73
2017-03-20 15:00:00+01:00,257,2095,337,7094,97,4543,281,51.76
2017-03-20 16:00:00+01:00,256,2048,336,7091,97,4279,262,50.12
2017-03-20 17:00:00+01:00,261,1991,319,7091,98,3555,252,49.55
2017-03-20 18:00:00+01:00,260,2080,315,7092,99,2079,259,50.53
2017-03-20 19:00:00+01:00,262,2246,311,7092,100,868,281,54.85
2017-03-20 20:00:00+01:00,263,2404,318,7093,104,565,279,56.91
2017-03-20 21:00:00+01:00,264,2373,321,7095,105,467,283,56.73
2017-03-20 22:00:00+01:00,264,2228,323,7098,102,431,272,53
2017-03-20 23:00:00+01:00,261,1978,323,7100,102,307,268,52.58
2017-03-21 00:00:00+01:00,253,1725,310,7100,102,200,267,54.01
2017-03-21 01:00:00+01:00,252,1593,301,7102,98,113,275,46.07
2017-03-21 02:00:00+01:00,250,1612,298,7102,98,90,270,45.82
2017-03-21 03:00:00+01:00,248,1559,295,7102,99,89,269,44.61
2017-03-21 04:00:00+01:00,248,1542,294,7103,99,88,271,44.78
2017-03-21 05:00:00+01:00,250,1618,300,7102,98,89,271,45.39
2017-03-21 06:00:00+01:00,253,1727,300,7101,100,88,275,53.63
2017-03-21 07:00:00+01:00,255,1958,309,7101,100,165,281,54.07
2017-03-21 08:00:00+01:00,252,2047,307,7101,98,763,278,57.85
2017-03-21 09:00:00+01:00,253,2251,308,7100,98,1546,281,56.86
2017-03-21 10:00:00+01:00,252,2300,316,7098,97,2235,283,57.23
2017-03-21 11:00:00+01:00,251,2295,316,7098,96,2612,283,56.14
2017-03-21 12:00:00+01:00,249,2395,312,7099,102,2845,281,55.68
2017-03-21 13:00:00+01:00,250,2416,312,7098,104,2770,282,54.9
2017-03-21 14:00:00+01:00,251,2299,319,7099,105,2378,274,54.43
2017-03-21 15:00:00+01:00,250,2280,316,7097,107,1920,275,51.28
2017-03-21 16:00:00+01:00,249,2305,317,7095,109,1577,281,51.51
2017-03-21 17:00:00+01:00,248,2257,319,7095,106,1372,283,54.68
2017-03-21 18:00:00+01:00,248,2259,323,7093,106,923,289,56.22
2017-03-21 19:00:00+01:00,245,2297,324,7094,106,257,284,57.83
2017-03-21 20:00:00+01:00,228,2373,325,7097,106,84,292,56.88
2017-03-21 21:00:00+01:00,205,2252,323,7098,106,61,296,56.54
2017-03-21 22:00:00+01:00,206,2276,315,7099,106,61,294,53.46
2017-03-21 23:00:00+01:00,206,1981,309,7099,103,61,292,49.48
2017-03-22 00:00:00+01:00,207,1788,292,7102,99,61,280,43.74
2017-03-22 01:00:00+01:00,204,1683,251,7103,96,60,279,38.24
2017-03-22 02:00:00+01:00,204,1554,254,7103,95,59,278,37.31
2017-03-22 03:00:00+01:00,204,1596,257,7104,95,68,279,38.36
2017-03-22 04:00:00+01:00,208,1558,250,7104,94,78,278,37.67
2017-03-22 05:00:00+01:00,213,1530,249,7104,93,66,277,38.91
2017-03-22 06:00:00+01:00,214,1480,258,7103,94,64,277,42.95
2017-03-22 07:00:00+01:00,213,1567,290,7101,94,145,277,46.92
2017-03-22 08:00:00+01:00,212,1657,303,7101,94,684,280,49.8
2017-03-22 09:00:00+01:00,214,1670,299,7102,93,1579,281,49.81
2017-03-22 10:00:00+01:00,215,1661,308,7102,95,2608,278,46.14
2017-03-22 11:00:00+01:00,214,1701,312,7105,94,3141,279,44.59
2017-03-22 12:00:00+01:00,213,1780,311,7099,91,3029,279,44.19
2017-03-22 13:00:00+01:00,212,1854,319,7099,93,2702,281,44.19
2017-03-22 14:00:00+01:00,213,1842,322,7100,93,2604,283,43.49
2017-03-22 15:00:00+01:00,213,1875,319,7098,90,2463,272,44.63
2017-03-22 16:00:00+01:00,214,1883,318,7098,90,2154,268,45.24
2017-03-22 17:00:00+01:00,212,1933,323,7093,90,1607,273,47.84
2017-03-22 18:00:00+01:00,213,1949,328,7093,101,728,278,51.37
2017-03-22 19:00:00+01:00,211,1957,330,7095,104,197,281,57.31
2017-03-22 20:00:00+01:00,214,2146,330,7098,105,87,286,57.3
2017-03-22 21:00:00+01:00,213,2232,332,7101,103,61,285,56.37
2017-03-22 22:00:00+01:00,222,2213,330,7102,104,59,282,53.59
2017-03-22 23:00:00+01:00,231,2131,329,7105,96,58,280,49.55
2017-03-23 00:00:00+01:00,221,2042,308,7106,96,58,277,47.86
2017-03-23 01:00:00+01:00,228,1939,275,7105,94,58,267,43.62
2017-03-23 02:00:00+01:00,237,2000,275,7108,92,57,268,37.59
2017-03-23 03:00:00+01:00,238,1948,274,7107,92,56,269,37.62
2017-03-23 04:00:00+01:00,234,1723,268,7108,89,56,275,37.47
2017-03-23 05:00:00+01:00,232,1839,276,7109,90,57,279,43.25
2017-03-23 06:00:00+01:00,236,1825,278,7109,91,56,284,45.88
2017-03-23 07:00:00+01:00,234,2107,307,7107,100,144,285,53.81
2017-03-23 08:00:00+01:00,227,2338,320,7106,100,791,283,55.08
2017-03-23 09:00:00+01:00,250,2333,300,7104,100,1600,273,54.67
2017-03-23 10:00:00+01:00,252,2446,306,7107,98,2275,275,55.12
2017-03-23 11:00:00+01:00,252,2460,322,7106,97,2772,277,55.09
2017-03-23 12:00:00+01:00,255,2440,324,7106,99,3128,280,55.15
2017-03-23 13:00:00+01:00,255,2409,322,7107,99,3215,281,55.36
2017-03-23 14:00:00+01:00,257,2374,327,7106,101,3073,285,55.11
2017-03-23 15:00:00+01:00,254,2356,329,7106,100,2841,282,54.71
2017-03-23 16:00:00+01:00,253,2398,325,7104,104,2298,278,54.96
2017-03-23 17:00:00+01:00,255,2472,325,7106,105,1703,275,55.2
2017-03-23 18:00:00+01:00,257,2476,327,7107,105,995,290,56.78
2017-03-23 19:00:00+01:00,256,2379,325,7107,104,411,298,64.67
2017-03-23 20:00:00+01:00,256,2455,321,7107,104,257,298,66.7
2017-03-23 21:00:00+01:00,260,2470,322,7109,105,178,296,66.07
2017-03-23 22:00:00+01:00,261,2392,321,7110,105,170,293,59.01
2017-03-23 23:00:00+01:00,258,2328,327,7109,105,134,295,57.31
2017-03-24 00:00:00+01:00,258,2423,319,7111,101,131,294,58.92
2017-03-24 01:00:00+01:00,258,2338,309,7109,99,131,293,57.78
2017-03-24 02:00:00+01:00,252,2453,307,7110,100,98,292,56.66
2017-03-24 03:00:00+01:00,251,2484,305,7112,102,67,294,57.07
2017-03-24 04:00:00+01:00,250,2483,304,7112,103,66,297,56.85
2017-03-24 05:00:00+01:00,250,2450,311,7111,100,67,297,58.07
